csu_id,trap_id,year,week,trap_date,county,method,spp,total,test_code,cq,seq,zone,lat,long
CSU20988,LV-069,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,LV,40.428924,-105.058221
CSU20989,LV-069,2023,31,7/31/2023,LC,L,Tarsalis,20,0,55.55,0,LV,40.428924,-105.058221
CSU20990,LV-095,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,LV,40.444118,-105.022166
CSU20992,LV-095,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,LV,40.444118,-105.022166
CSU20993,LV-095,2023,31,7/31/2023,LC,L,Pipiens,4,0,55.55,0,LV,40.444118,-105.022166
CSU20995,FC-064,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.49868,-105.0298
CSU20996,FC-064,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.49868,-105.0298
CSU20997,FC-064,2023,31,7/31/2023,LC,L,Tarsalis,31,0,55.55,0,SE,40.49868,-105.0298
CSU20998,FC-064,2023,31,7/31/2023,LC,L,Pipiens,45,0,55.55,0,SE,40.49868,-105.0298
CSU20999,FC-053,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.49942,-105.01183
CSU21001,FC-053,2023,31,7/31/2023,LC,L,Tarsalis,40,0,55.55,0,SE,40.49942,-105.01183
CSU21002,FC-053,2023,31,7/31/2023,LC,L,Pipiens,1,0,55.55,0,SE,40.49942,-105.01183
CSU21005,FC-074,2023,31,7/31/2023,LC,L,Tarsalis,12,0,55.55,0,SE,40.51432,-105.00249
CSU21006,FC-074,2023,31,7/31/2023,LC,L,Pipiens,2,0,55.55,0,SE,40.51432,-105.00249
CSU21007,FC-075,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.51138,-105.01987
CSU21008,FC-075,2023,31,7/31/2023,LC,L,Tarsalis,29,0,55.55,0,SE,40.51138,-105.01987
CSU21015,FC-039,2023,31,7/31/2023,LC,L,Pipiens,6,0,55.55,0,SE,40.48081,-105.03934
CSU21021,FC-023,2023,31,7/31/2023,LC,L,Tarsalis,29,0,55.55,0,SE,40.54466,-105.0641
CSU21022,FC-023,2023,31,7/31/2023,LC,L,Pipiens,8,0,55.55,0,SE,40.54466,-105.0641
CSU21023,FC-059,2023,31,7/31/2023,LC,L,Tarsalis,14,0,55.55,0,SE,40.5426,-105.04604
CSU21024,FC-059,2023,31,7/31/2023,LC,L,Pipiens,1,0,55.55,0,SE,40.5426,-105.04604
CSU21025,FC-050,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.52954,-105.05033
CSU21026,FC-050,2023,31,7/31/2023,LC,L,Tarsalis,32,0,55.55,0,SE,40.52954,-105.05033
CSU21027,FC-050,2023,31,7/31/2023,LC,L,Pipiens,4,0,55.55,0,SE,40.52954,-105.05033
CSU21028,FC-004,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.53486,-105.03733
CSU21030,FC-004,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.53486,-105.03733
CSU21031,FC-004,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.53486,-105.03733
CSU21032,FC-004,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.53486,-105.03733
CSU21033,FC-004,2023,31,7/31/2023,LC,L,Tarsalis,21,0,55.55,0,SE,40.53486,-105.03733
CSU21034,FC-004,2023,31,7/31/2023,LC,L,Pipiens,24,0,55.55,0,SE,40.53486,-105.03733
CSU21035,FC-046,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.52983,-105.06484
CSU21036,FC-046,2023,31,7/31/2023,LC,L,Tarsalis,30,0,55.55,0,SE,40.52983,-105.06484
CSU21037,FC-046,2023,31,7/31/2023,LC,L,Pipiens,6,0,55.55,0,SE,40.52983,-105.06484
CSU21038,FC-047,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.51551,-105.05292
CSU21039,FC-047,2023,31,7/31/2023,LC,L,Tarsalis,29,0,55.55,0,SE,40.51551,-105.05292
CSU21040,FC-047,2023,31,7/31/2023,LC,L,Pipiens,7,0,55.55,0,SE,40.51551,-105.05292
CSU21042,FC-031,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.50609,-105.03942
CSU21043,FC-031,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.50609,-105.03942
CSU21044,FC-031,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.50609,-105.03942
CSU21045,FC-031,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.50609,-105.03942
CSU21047,FC-031,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.50609,-105.03942
CSU21048,FC-031,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.50609,-105.03942
CSU21049,FC-031,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.50609,-105.03942
CSU21050,FC-031,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.50609,-105.03942
CSU21051,FC-031,2023,31,7/31/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.50609,-105.03942
CSU21053,FC-031,2023,31,7/31/2023,LC,L,Tarsalis,27,0,55.55,0,SE,40.50609,-105.03942
CSU21067,FC-067,2023,31,8/1/2023,LC,L,Tarsalis,12,1,19.94027,0,NE,40.57881,-105.05592
CSU21055,LV-089,2023,31,8/1/2023,LC,L,Tarsalis,50,0,55.55,0,LV,40.400251,-105.042395
CSU21056,LV-089,2023,31,8/1/2023,LC,L,Tarsalis,50,0,55.55,0,LV,40.400251,-105.042395
CSU21057,LV-089,2023,31,8/1/2023,LC,L,Tarsalis,50,0,55.55,0,LV,40.400251,-105.042395
CSU21058,LV-104,2023,31,8/1/2023,LC,L,Tarsalis,50,0,55.55,0,LV,40.396854,-105.020915
CSU21059,LV-104,2023,31,8/1/2023,LC,L,Tarsalis,50,0,55.55,0,LV,40.396854,-105.020915
CSU21060,LV-104,2023,31,8/1/2023,LC,L,Tarsalis,18,0,55.55,0,LV,40.396854,-105.020915
CSU21061,LV-104,2023,31,8/1/2023,LC,L,Pipiens,19,0,55.55,0,LV,40.396854,-105.020915
CSU21062,FC-006,2023,31,8/1/2023,LC,L,Tarsalis,2,0,55.55,0,NE,40.592328,-105.066295
CSU21063,LV-110,2023,31,8/1/2023,LC,L,Tarsalis,9,0,55.55,0,LV,40.400764,-105.122681
CSU21064,FC-072,2023,31,8/1/2023,LC,L,Tarsalis,2,0,55.55,0,NE,40.56953,-105.07117
CSU21065,FC-019,2023,31,8/1/2023,LC,L,Tarsalis,20,0,55.55,0,NE,40.565586,-105.05203
CSU21066,FC-019,2023,31,8/1/2023,LC,L,Pipiens,6,0,55.55,0,NE,40.565586,-105.05203
CSU21068,FC-067,2023,31,8/1/2023,LC,L,Pipiens,1,0,55.55,0,NE,40.57881,-105.05592
CSU21069,FC-014,2023,31,8/1/2023,LC,L,Tarsalis,26,0,55.55,0,NE,40.56359,-105.006562
CSU21070,FC-014,2023,31,8/1/2023,LC,L,Pipiens,11,0,55.55,0,NE,40.56359,-105.006562
CSU21071,FC-036,2023,31,8/1/2023,LC,L,Tarsalis,20,0,55.55,0,NW,40.600766,-105.079837
CSU21072,FC-036,2023,31,8/1/2023,LC,L,Pipiens,6,0,55.55,0,NW,40.600766,-105.079837
CSU21074,FC-069,2023,31,8/1/2023,LC,L,Tarsalis,14,0,55.55,0,NE,40.61438,-105.0527
CSU21075,FC-034,2023,31,8/1/2023,LC,L,Tarsalis,6,0,55.55,0,NE,40.62556,-105.05009
CSU21076,FC-038,2023,31,8/1/2023,LC,L,Tarsalis,24,0,55.55,0,NE,40.59911,-105.00623
CSU21077,FC-040,2023,31,8/1/2023,LC,L,Tarsalis,22,0,55.55,0,NE,40.60326,-105.06554
CSU21078,FC-040,2023,31,8/1/2023,LC,L,Pipiens,8,0,55.55,0,NE,40.60326,-105.06554
CSU21079,FC-066,2023,31,8/1/2023,LC,L,Tarsalis,50,0,55.55,0,NE,40.55873,-105.02318
CSU21080,FC-066,2023,31,8/1/2023,LC,L,Tarsalis,1,0,55.55,0,NE,40.55873,-105.02318
CSU21081,FC-066,2023,31,8/1/2023,LC,L,Pipiens,50,0,55.55,0,NE,40.55873,-105.02318
CSU21082,FC-066,2023,31,8/1/2023,LC,L,Pipiens,15,0,55.55,0,NE,40.55873,-105.02318
CSU21082,FC-066,2023,31,8/1/2023,LC,L,Pipiens,15,0,55.55,0,NE,40.55873,-105.02318
CSU21111,FC-073,2023,31,8/2/2023,LC,L,Tarsalis,45,1,18.54733,0,NW,40.58605,-105.08889
CSU21116,FC-052,2023,31,8/2/2023,LC,L,Tarsalis,17,1,18.98341,0,NW,40.56163,-105.08703
CSU21113,FC-061,2023,31,8/2/2023,LC,L,Tarsalis,50,1,20.41101,0,NW,40.5688,-105.09165
CSU21107,FC-011,2023,31,8/2/2023,LC,L,Pipiens,2,1,23.3479,0,NW,40.56948,-105.13603
CSU21109,FC-041,2023,31,8/2/2023,LC,L,Pipiens,7,1,31.07917,0,NW,40.58794,-105.10486
CSU21083,FC-049,2023,31,8/2/2023,LC,L,Tarsalis,12,0,55.55,0,NW,40.57324,-105.13949
CSU21084,FC-058,2023,31,8/2/2023,LC,L,Tarsalis,12,0,55.55,0,SW,40.54884,-105.12533
CSU21085,FC-058,2023,31,8/2/2023,LC,L,Pipiens,10,0,55.55,0,SW,40.54884,-105.12533
CSU21086,FC-015,2023,31,8/2/2023,LC,L,Tarsalis,29,0,55.55,0,NW,40.5598,-105.12409
CSU21087,FC-015,2023,31,8/2/2023,LC,L,Pipiens,2,0,55.55,0,NW,40.5598,-105.12409
CSU21088,FC-060,2023,31,8/2/2023,LC,L,Tarsalis,15,0,55.55,0,SW,40.5487,-105.12019
CSU21089,FC-060,2023,31,8/2/2023,LC,L,Pipiens,2,0,55.55,0,SW,40.5487,-105.12019
CSU21093,LV-020,2023,31,8/2/2023,LC,L,Tarsalis,38,0,55.55,0,LV,40.373964,-105.11349
CSU21094,LV-020,2023,31,8/2/2023,LC,L,Pipiens,2,0,55.55,0,LV,40.373964,-105.11349
CSU21095,LC-054,2023,31,8/2/2023,LC,L,Tarsalis,28,0,55.55,0,BE,40.343955,-105.102766
CSU21096,LC-054,2023,31,8/2/2023,LC,L,Pipiens,2,0,55.55,0,BE,40.343955,-105.102766
CSU21097,LC-053,2023,31,8/2/2023,LC,L,Tarsalis,15,0,55.55,0,BE,40.320553,-105.094569
CSU21098,LC-053,2023,31,8/2/2023,LC,L,Pipiens,8,0,55.55,0,BE,40.320553,-105.094569
CSU21099,WC-055,2023,31,8/2/2023,LC,L,Tarsalis,21,0,55.55,0,BE,40.28918345,-104.9915449
CSU21100,WC-055,2023,31,8/2/2023,LC,L,Pipiens,9,0,55.55,0,BE,40.28918345,-104.9915449
CSU21101,LC-049,2023,31,8/2/2023,LC,L,Tarsalis,9,0,55.55,0,BE,40.312995,-105.078728
CSU21102,LC-001,2023,31,8/2/2023,LC,L,Tarsalis,50,0,55.55,0,BE,40.302587,-105.084057
CSU21103,LC-001,2023,31,8/2/2023,LC,L,Tarsalis,50,0,55.55,0,BE,40.302587,-105.084057
CSU21104,LC-001,2023,31,8/2/2023,LC,L,Tarsalis,37,0,55.55,0,BE,40.302587,-105.084057
CSU21105,LC-001,2023,31,8/2/2023,LC,L,Pipiens,30,0,55.55,0,BE,40.302587,-105.084057
CSU21106,FC-011,2023,31,8/2/2023,LC,L,Tarsalis,11,0,55.55,0,NW,40.56948,-105.13603
CSU21108,FC-041,2023,31,8/2/2023,LC,L,Tarsalis,25,0,55.55,0,NW,40.58794,-105.10486
CSU21112,FC-073,2023,31,8/2/2023,LC,L,Pipiens,1,0,55.55,0,NW,40.58605,-105.08889
CSU21114,FC-061,2023,31,8/2/2023,LC,L,Tarsalis,24,0,55.55,0,NW,40.5688,-105.09165
CSU21115,FC-061,2023,31,8/2/2023,LC,L,Pipiens,9,0,55.55,0,NW,40.5688,-105.09165
CSU21117,FC-052,2023,31,8/2/2023,LC,L,Pipiens,4,0,55.55,0,NW,40.56163,-105.08703
CSU21129,FC-057,2023,31,8/3/2023,LC,L,Tarsalis,50,1,18.01202,0,SW,40.48439,-105.10524
CSU21122,FC-029,2023,31,8/3/2023,LC,L,Pipiens,8,1,22.01912,0,SE,40.51011,-105.06935
CSU21132,FC-037,2023,31,8/3/2023,LC,L,Tarsalis,5,1,36.95082,0,SW,40.51668,-105.09808
CSU21118,FC-001,2023,31,8/3/2023,LC,L,Tarsalis,32,0,55.55,0,SW,40.49087,-105.08257
CSU21119,FC-001,2023,31,8/3/2023,LC,L,Pipiens,3,0,55.55,0,SW,40.49087,-105.08257
CSU21120,FC-029,2023,31,8/3/2023,LC,L,Tarsalis,50,0,55.55,0,SE,40.51011,-105.06935
CSU21121,FC-029,2023,31,8/3/2023,LC,L,Tarsalis,33,0,55.55,0,SE,40.51011,-105.06935
CSU21123,FC-068,2023,31,8/3/2023,LC,L,Tarsalis,19,0,55.55,0,SW,40.516,-105.08547
CSU21124,FC-068,2023,31,8/3/2023,LC,L,Pipiens,4,0,55.55,0,SW,40.516,-105.08547
CSU21125,FC-093,2023,31,8/3/2023,LC,L,Tarsalis,5,0,55.55,0,SW,40.53186,-105.08825
CSU21127,FC-062,2023,31,8/3/2023,LC,L,Tarsalis,11,0,55.55,0,SW,40.54278,-105.08741
CSU21128,FC-062,2023,31,8/3/2023,LC,L,Pipiens,6,0,55.55,0,SW,40.54278,-105.08741
CSU21130,FC-057,2023,31,8/3/2023,LC,L,Tarsalis,18,0,55.55,0,SW,40.48439,-105.10524
CSU21131,FC-057,2023,31,8/3/2023,LC,L,Pipiens,4,0,55.55,0,SW,40.48439,-105.10524
CSU21133,FC-037,2023,31,8/3/2023,LC,L,Pipiens,1,0,55.55,0,SW,40.51668,-105.09808
CSU21134,FC-071,2023,31,8/3/2023,LC,L,Tarsalis,18,0,55.55,0,SW,40.52733,-105.10821
CSU21135,FC-071,2023,31,8/3/2023,LC,L,Pipiens,4,0,55.55,0,SW,40.52733,-105.10821
CSU21144,FC-034,2023,32,8/7/2023,LC,L,Tarsalis,33,1,19.514,0,NE,40.62556,-105.05009
CSU21142,FC-038,2023,32,8/7/2023,LC,L,Tarsalis,28,1,20.508,0,NE,40.59911,-105.00623
CSU21153,FC-036,2023,32,8/7/2023,LC,L,Tarsalis,36,1,20.889,0,NW,40.600766,-105.079837
CSU21146,FC-069,2023,32,8/7/2023,LC,L,Tarsalis,18,1,25.168,0,NE,40.61438,-105.0527
CSU21139,LV-095,2023,32,8/7/2023,LC,L,Tarsalis,50,1,25.965,0,LV,40.444118,-105.022166
CSU21138,LV-095,2023,32,8/7/2023,LC,L,Tarsalis,50,1,27.718,0,LV,40.444118,-105.022166
CSU21137,LV-069,2023,32,8/7/2023,LC,L,Tarsalis,46,0,55.55,0,LV,40.428924,-105.058221
CSU21140,LV-095,2023,32,8/7/2023,LC,L,Tarsalis,50,0,55.55,0,LV,40.444118,-105.022166
CSU21141,LV-095,2023,32,8/7/2023,LC,L,Pipiens,45,0,55.55,0,LV,40.444118,-105.022166
CSU21143,FC-038,2023,32,8/7/2023,LC,L,Pipiens,11,0,55.55,0,NE,40.59911,-105.00623
CSU21145,FC-034,2023,32,8/7/2023,LC,L,Pipiens,2,0,55.55,0,NE,40.62556,-105.05009
CSU21147,FC-069,2023,32,8/7/2023,LC,L,Pipiens,5,0,55.55,0,NE,40.61438,-105.0527
CSU21148,FC-040,2023,32,8/7/2023,LC,L,Tarsalis,28,0,55.55,0,NE,40.60326,-105.06554
CSU21149,FC-040,2023,32,8/7/2023,LC,L,Pipiens,18,0,55.55,0,NE,40.60326,-105.06554
CSU21151,FC-006,2023,32,8/7/2023,LC,L,Tarsalis,10,0,55.55,0,NE,40.592328,-105.066295
CSU21152,FC-006,2023,32,8/7/2023,LC,L,Pipiens,3,0,55.55,0,NE,40.592328,-105.066295
CSU21154,FC-036,2023,32,8/7/2023,LC,L,Pipiens,22,0,55.55,0,NW,40.600766,-105.079837
CSU21156,FC-072,2023,32,8/7/2023,LC,L,Tarsalis,29,0,55.55,0,NE,40.56953,-105.07117
CSU21157,FC-072,2023,32,8/7/2023,LC,L,Pipiens,8,0,55.55,0,NE,40.56953,-105.07117
CSU21159,FC-067,2023,32,8/7/2023,LC,L,Tarsalis,1,0,55.55,0,NE,40.57881,-105.05592
CSU21160,FC-067,2023,32,8/7/2023,LC,L,Pipiens,1,0,55.55,0,NE,40.57881,-105.05592
CSU21161,FC-019,2023,32,8/7/2023,LC,L,Tarsalis,20,0,55.55,0,NE,40.565586,-105.05203
CSU21162,FC-019,2023,32,8/7/2023,LC,L,Pipiens,17,0,55.55,0,NE,40.565586,-105.05203
CSU21164,FC-066,2023,32,8/7/2023,LC,L,Tarsalis,18,0,55.55,0,NE,40.55873,-105.02318
CSU21165,FC-066,2023,32,8/7/2023,LC,L,Pipiens,37,0,55.55,0,NE,40.55873,-105.02318
CSU21166,FC-014,2023,32,8/7/2023,LC,L,Tarsalis,25,0,55.55,0,NE,40.56359,-105.006562
CSU21167,FC-014,2023,32,8/7/2023,LC,L,Pipiens,50,0,55.55,0,NE,40.56359,-105.006562
CSU21168,FC-014,2023,32,8/7/2023,LC,L,Pipiens,5,0,55.55,0,NE,40.56359,-105.006562
CSU21194,FC-057,2023,32,8/8/2023,LC,L,Tarsalis,50,1,19.534,0,SW,40.48439,-105.10524
CSU21180,FC-093,2023,32,8/8/2023,LC,L,Tarsalis,8,1,20.98,0,SW,40.53186,-105.08825
CSU21169,LV-089,2023,32,8/8/2023,LC,L,Tarsalis,50,0,55.55,0,LV,40.400251,-105.042395
CSU21170,LV-089,2023,32,8/8/2023,LC,L,Tarsalis,6,0,55.55,0,LV,40.400251,-105.042395
CSU21171,LV-089,2023,32,8/8/2023,LC,L,Pipiens,39,0,55.55,0,LV,40.400251,-105.042395
CSU21172,LV-104,2023,32,8/8/2023,LC,L,Tarsalis,50,0,55.55,0,LV,40.396854,-105.020915
CSU21173,LV-104,2023,32,8/8/2023,LC,L,Tarsalis,21,0,55.55,0,LV,40.396854,-105.020915
CSU21174,LV-104,2023,32,8/8/2023,LC,L,Pipiens,50,0,55.55,0,LV,40.396854,-105.020915
CSU21175,LV-104,2023,32,8/8/2023,LC,L,Pipiens,6,0,55.55,0,LV,40.396854,-105.020915
CSU21176,LV-110,2023,32,8/8/2023,LC,L,Tarsalis,8,0,55.55,0,LV,40.400764,-105.122681
CSU21177,FC-001,2023,32,8/8/2023,LC,L,Tarsalis,8,0,55.55,0,SW,40.49087,-105.08257
CSU21178,FC-001,2023,32,8/8/2023,LC,L,Pipiens,3,0,55.55,0,SW,40.49087,-105.08257
CSU21179,FC-068,2023,32,8/8/2023,LC,L,Tarsalis,7,0,55.55,0,SW,40.516,-105.08547
CSU21181,FC-093,2023,32,8/8/2023,LC,L,Pipiens,2,0,55.55,0,SW,40.53186,-105.08825
CSU21182,FC-052,2023,32,8/8/2023,LC,L,Tarsalis,9,0,55.55,0,NW,40.56163,-105.08703
CSU21183,FC-052,2023,32,8/8/2023,LC,L,Pipiens,1,0,55.55,0,NW,40.56163,-105.08703
CSU21184,FC-061,2023,32,8/8/2023,LC,L,Tarsalis,27,0,55.55,0,NW,40.5688,-105.09165
CSU21185,FC-061,2023,32,8/8/2023,LC,L,Pipiens,2,0,55.55,0,NW,40.5688,-105.09165
CSU21188,FC-049,2023,32,8/8/2023,LC,L,Tarsalis,2,0,55.55,0,NW,40.57324,-105.13949
CSU21189,FC-049,2023,32,8/8/2023,LC,L,Pipiens,2,0,55.55,0,NW,40.57324,-105.13949
CSU21190,FC-071,2023,32,8/8/2023,LC,L,Tarsalis,11,0,55.55,0,SW,40.52733,-105.10821
CSU21191,FC-071,2023,32,8/8/2023,LC,L,Pipiens,4,0,55.55,0,SW,40.52733,-105.10821
CSU21192,FC-037,2023,32,8/8/2023,LC,L,Tarsalis,33,0,55.55,0,SW,40.51668,-105.09808
CSU21193,FC-037,2023,32,8/8/2023,LC,L,Pipiens,3,0,55.55,0,SW,40.51668,-105.09808
CSU21195,FC-057,2023,32,8/8/2023,LC,L,Tarsalis,9,0,55.55,0,SW,40.48439,-105.10524
CSU21196,FC-057,2023,32,8/8/2023,LC,L,Pipiens,6,0,55.55,0,SW,40.48439,-105.10524
CSU21231,FC-074,2023,32,8/9/2023,LC,L,Tarsalis,42,1,16.59,0,SE,40.51432,-105.00249
CSU21224,FC-053,2023,32,8/9/2023,LC,L,Tarsalis,26,1,18.616,0,SE,40.49942,-105.01183
CSU21198,LC-054,2023,32,8/9/2023,LC,L,Tarsalis,50,1,18.821,0,BE,40.343955,-105.102766
CSU21201,LV-020,2023,32,8/9/2023,LC,L,Tarsalis,50,1,20.277,0,LV,40.373964,-105.11349
CSU21212,WC-055,2023,32,8/9/2023,LC,L,Tarsalis,50,1,21.148,0,BE,40.28918345,-104.9915449
CSU21205,LC-053,2023,32,8/9/2023,LC,L,Tarsalis,50,1,23.051,0,BE,40.320553,-105.094569
CSU21223,FC-053,2023,32,8/9/2023,LC,L,Tarsalis,50,1,26.936,0,SE,40.49942,-105.01183
CSU21203,LV-020,2023,32,8/9/2023,LC,L,Tarsalis,50,1,27.909,0,LV,40.373964,-105.11349
CSU21199,LC-054,2023,32,8/9/2023,LC,L,Tarsalis,24,1,29.805,0,BE,40.343955,-105.102766
CSU21197,LC-054,2023,32,8/9/2023,LC,L,Tarsalis,50,1,33.787,0,BE,40.343955,-105.102766
CSU21200,LC-054,2023,32,8/9/2023,LC,L,Pipiens,18,0,55.55,0,BE,40.343955,-105.102766
CSU21202,LV-020,2023,32,8/9/2023,LC,L,Tarsalis,50,0,55.55,0,LV,40.373964,-105.11349
CSU21204,LV-020,2023,32,8/9/2023,LC,L,Pipiens,6,0,55.55,0,LV,40.373964,-105.11349
CSU21206,LC-053,2023,32,8/9/2023,LC,L,Tarsalis,50,0,55.55,0,BE,40.320553,-105.094569
CSU21207,LC-053,2023,32,8/9/2023,LC,L,Tarsalis,50,0,55.55,0,BE,40.320553,-105.094569
CSU21208,LC-053,2023,32,8/9/2023,LC,L,Pipiens,1,0,55.55,0,BE,40.320553,-105.094569
CSU21209,LC-049,2023,32,8/9/2023,LC,L,Tarsalis,50,0,55.55,0,BE,40.312995,-105.078728
CSU21210,LC-049,2023,32,8/9/2023,LC,L,Tarsalis,12,0,55.55,0,BE,40.312995,-105.078728
CSU21211,LC-049,2023,32,8/9/2023,LC,L,Pipiens,3,0,55.55,0,BE,40.312995,-105.078728
CSU21213,WC-055,2023,32,8/9/2023,LC,L,Tarsalis,30,0,55.55,0,BE,40.28918345,-104.9915449
CSU21214,WC-055,2023,32,8/9/2023,LC,L,Pipiens,15,0,55.55,0,BE,40.28918345,-104.9915449
CSU21215,LC-001,2023,32,8/9/2023,LC,L,Tarsalis,50,0,55.55,0,BE,40.302587,-105.084057
CSU21216,LC-001,2023,32,8/9/2023,LC,L,Tarsalis,50,0,55.55,0,BE,40.302587,-105.084057
CSU21217,LC-001,2023,32,8/9/2023,LC,L,Tarsalis,24,0,55.55,0,BE,40.302587,-105.084057
CSU21218,LC-001,2023,32,8/9/2023,LC,L,Pipiens,13,0,55.55,0,BE,40.302587,-105.084057
CSU21219,FC-064,2023,32,8/9/2023,LC,L,Tarsalis,20,0,55.55,0,SE,40.49868,-105.0298
CSU21220,FC-064,2023,32,8/9/2023,LC,L,Pipiens,9,0,55.55,0,SE,40.49868,-105.0298
CSU21221,FC-039,2023,32,8/9/2023,LC,L,Tarsalis,24,1,55.55,0,SE,40.48081,-105.03934
CSU21222,FC-039,2023,32,8/9/2023,LC,L,Pipiens,9,0,55.55,0,SE,40.48081,-105.03934
CSU21225,FC-053,2023,32,8/9/2023,LC,L,Pipiens,5,0,55.55,0,SE,40.49942,-105.01183
CSU21226,FC-075,2023,32,8/9/2023,LC,L,Tarsalis,44,0,55.55,0,SE,40.51138,-105.01987
CSU21227,FC-075,2023,32,8/9/2023,LC,L,Pipiens,10,0,55.55,0,SE,40.51138,-105.01987
CSU21232,FC-074,2023,32,8/9/2023,LC,L,Pipiens,11,0,55.55,0,SE,40.51432,-105.00249
CSU21238,FC-047,2023,32,8/9/2023,LC,L,Tarsalis,19,0,55.55,0,SE,40.51551,-105.05292
CSU21239,FC-046,2023,32,8/9/2023,LC,L,Tarsalis,33,0,55.55,0,SE,40.52983,-105.06484
CSU21240,FC-046,2023,32,8/9/2023,LC,L,Pipiens,7,0,55.55,0,SE,40.52983,-105.06484
CSU21241,FC-023,2023,32,8/9/2023,LC,L,Tarsalis,27,0,55.55,0,SE,40.54466,-105.0641
CSU21242,FC-023,2023,32,8/9/2023,LC,L,Pipiens,1,0,55.55,0,SE,40.54466,-105.0641
CSU21243,FC-027,2023,32,8/9/2023,LC,L,Tarsalis,11,0,55.55,0,SE,40.54651,-105.03359
CSU21244,FC-027,2023,32,8/9/2023,LC,L,Pipiens,12,0,55.55,0,SE,40.54651,-105.03359
CSU21245,FC-004,2023,32,8/9/2023,LC,L,Tarsalis,47,0,55.55,0,SE,40.53486,-105.03733
CSU21246,FC-004,2023,32,8/9/2023,LC,L,Pipiens,8,0,55.55,0,SE,40.53486,-105.03733
CSU21247,FC-050,2023,32,8/9/2023,LC,L,Tarsalis,25,0,55.55,0,SE,40.52954,-105.05033
CSU21248,FC-050,2023,32,8/9/2023,LC,L,Pipiens,3,0,55.55,0,SE,40.52954,-105.05033
CSU21249,FC-059,2023,32,8/9/2023,LC,L,Tarsalis,33,0,55.55,0,SE,40.5426,-105.04604
CSU21250,FC-059,2023,32,8/9/2023,LC,L,Pipiens,9,0,55.55,0,SE,40.5426,-105.04604
CSU21251,FC-031,2023,32,8/9/2023,LC,L,Tarsalis,41,0,55.55,0,SE,40.50609,-105.03942
CSU21267,FC-073,2023,32,8/10/2023,LC,L,Tarsalis,50,1,16.951,0,NW,40.58605,-105.08889
CSU21268,FC-073,2023,32,8/10/2023,LC,L,Tarsalis,4,1,16.956,0,NW,40.58605,-105.08889
CSU21257,FC-060,2023,32,8/10/2023,LC,L,Pipiens,7,1,26.195,0,SW,40.5487,-105.12019
CSU21252,FC-058,2023,32,8/10/2023,LC,L,Tarsalis,11,0,55.55,0,SW,40.54884,-105.12533
CSU21253,FC-058,2023,32,8/10/2023,LC,L,Pipiens,3,0,55.55,0,SW,40.54884,-105.12533
CSU21254,FC-011,2023,32,8/10/2023,LC,L,Tarsalis,3,0,55.55,0,NW,40.56948,-105.13603
CSU21255,FC-011,2023,32,8/10/2023,LC,L,Pipiens,3,0,55.55,0,NW,40.56948,-105.13603
CSU21256,FC-060,2023,32,8/10/2023,LC,L,Tarsalis,22,0,55.55,0,SW,40.5487,-105.12019
CSU21258,FC-015,2023,32,8/10/2023,LC,L,Tarsalis,8,0,55.55,0,NW,40.5598,-105.12409
CSU21259,FC-015,2023,32,8/10/2023,LC,L,Pipiens,6,0,55.55,0,NW,40.5598,-105.12409
CSU21261,FC-041,2023,32,8/10/2023,LC,L,Tarsalis,24,0,55.55,0,NW,40.58794,-105.10486
CSU21262,FC-041,2023,32,8/10/2023,LC,L,Pipiens,2,0,55.55,0,NW,40.58794,-105.10486
CSU21263,FC-029,2023,32,8/10/2023,LC,L,Tarsalis,8,0,55.55,0,SE,40.51011,-105.06935
CSU21264,FC-029,2023,32,8/10/2023,LC,L,Pipiens,1,0,55.55,0,SE,40.51011,-105.06935
